,Theft,08/30/14. 09:30 AM.,700 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 10:26 PM.,E UNIVERSITY AVE & OAKLAND AVE ANN ARBOR,Details
,Vandalism,08/30/14. 02:00 AM.,2100 BLOCK TRAVER RD ANN ARBOR,Details
,Burglary,08/30/14. 02:00 AM.,2100 BLOCK TRAVER RD ANN ARBOR,Details
,Arrest,08/30/14. 11:44 PM.,S STATE ST & PACKARD ST ANN ARBOR,Details
,Burglary,08/30/14. 01:33 AM.,1500 BLOCK HILL ST ANN ARBOR,Details
,Theft,08/30/14. 08:00 PM.,400 BLOCK E WASHINGTON ANN ARBOR,Details
,Theft,08/30/14. 01:22 AM.,700 BLOCK OF N MAPLE RD ANN ARBOR,Details
,Theft,08/30/14. 04:30 PM.,2400 BLOCK OF W STADIUM BLVD ANN ARBOR,Details
,Robbery,08/30/14. 09:22 PM.,PACKARD ST AND HILL ST ANN ARBOR,Details
,Theft,08/30/14. 08:00 PM.,400 BLOCK OF E WASHINGTON ANN ARBOR,Details
,Other,08/30/14. 10:43 PM.,300 BLOCK OF MAYNARD ST ANN ARBOR,Details
,Other,08/30/14. 12:31 PM.,HILL ST AND CHURCH ST ANN ARBOR,Details
,Other,08/30/14. 12:02 PM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:58 AM.,HILL ST AND OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 11:50 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:46 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:43 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:42 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:40 AM.,TAPPAN ST AND HILL ST ANN ARBOR,Details
,Other,08/30/14. 11:31 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:30 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:29 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 11:23 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:20 AM.,E HOOVER AVE AND S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:15 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 10:59 AM.,S STATE ST AND PACKARD ST ANN ARBOR,Details
,Other,08/30/14. 10:49 AM.,CHURCH ST AND OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:40 AM.,CHURCH ST AND OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:32 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 10:30 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 10:25 AM.,1000 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 10:18 AM.,1000 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:14 AM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 10:11 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 10:08 AM.,900 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:02 AM.,800 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:01 AM.,800 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 09:53 AM.,800 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 09:51 AM.,800 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 09:49 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 09:33 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 09:20 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 09:00 AM.,900 BLOCK OF VAUGHN ST ANN ARBOR,Details
,Other,08/30/14. 12:09 AM.,HILL ST AND CHURCH ST ANN ARBOR,Details
,Other,08/30/14. 11:51 PM.,HILL ST AND TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 11:37 PM.,HILL ST AND TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 11:26 PM.,900 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 11:18 PM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 11:10 PM.,900 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 11:03 PM.,HILL ST AND E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 11:02 PM.,HILL ST AND E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 11:00 PM.,OAKLAND AVE AND E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 10:26 PM.,E UNIVERSITY AVE AND OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 12:45 PM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 12:32 PM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 11:56 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:55 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:54 AM.,900 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/30/14. 11:45 AM.,S STATE ST AND E HOOVER AVE ANN ARBOR,Details
,Other,08/30/14. 11:44 AM.,HILL ST AND TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 11:37 AM.,S STATE ST AND E HOOVER AVE ANN ARBOR,Details
,Other,08/30/14. 11:25 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 10:57 AM.,S STATE ST AND E HOOVER AVE ANN ARBOR,Details
,Other,08/30/14. 10:40 AM.,800 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 10:24 AM.,900 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:22 AM.,1100 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 10:05 AM.,900 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Other,08/30/14. 09:59 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 09:55 AM.,800 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 09:54 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/30/14. 09:47 AM.,800 BLOCK OF TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 09:37 AM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 09:19 AM.,1000 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 12:06 AM.,HILL ST AND E UNIVERSITY AVE ANN ARBOR,Details
,Assault,08/30/14. 04:20 AM.,2700 BLOCK OF PACKARD RD ANN ARBOR,Details
,Assault,08/30/14. 09:27 AM.,HILL ST ANN ARBOR,Details
,Arrest,08/30/14. 11:44 PM.,S STATE ST AND PACKARD ST ANN ARBOR,Details
,Arrest,08/30/14. 01:31 AM.,E UNIVERSITY AVE AND HILL ST ANN ARBOR,Details
,Other,08/30/14. 11:45 PM.,HILL ST AND TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 12:04 AM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 10:07 AM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Vandalism,08/30/14. 01:50 AM.,500 BLOCK OF LINDEN ANN ARBOR,Details
,Vandalism,08/30/14. 02:00 AM.,2100 BLOCK OF TRAVER RD ANN ARBOR,Details
,Theft,08/30/14. 11:59 PM.,2700 BLOCK OF MAITLAND DR ANN ARBOR,Details
,Burglary,08/30/14. 02:00 AM.,2100 BLOCK OF TRAVER RD ANN ARBOR,Details
,Burglary,08/30/14. 01:33 AM.,1500 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 11:53 PM.,HILL ST AND TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 11:26 PM.,HILL ST AND TAPPAN ST ANN ARBOR,Details
,Other,08/30/14. 11:25 PM.,MARY ST AND E HOOVER AVE ANN ARBOR,Details
,Other,08/30/14. 09:33 AM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/30/14. 09:22 AM.,800 BLOCK OF HILL ST ANN ARBOR,Details
,Arrest,08/30/14. 04:20 AM.,2700 BLOCK OF PACKARD RD ANN ARBOR,Details
,Theft,08/30/14. 02:30 AM.,300 BLOCK OF THOMPSON ST ANN ARBOR,Details
,Theft,08/30/14. 09:30 AM.,700 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
A,Theft,08/29/14. 11:54 PM.,2400 BLOCK W STADIUM BLVD ANN ARBOR,Details
B,Theft,08/29/14. 04:42 PM.,2300 BLOCK JACKSON AVE ANN ARBOR,Details
C,Burglary,08/29/14. 12:00 PM.,2800 BLOCK BEACON HILL ANN ARBOR,Details
D,Other,08/29/14. 03:44 PM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
E,Other,08/29/14. 02:58 PM.,400 BLOCK N INGALLS ST ANN ARBOR,Details
F,Other,08/29/14. 11:48 PM.,1100 BLOCK HILL ST ANN ARBOR,Details
G,Other,08/29/14. 01:09 AM.,300 BLOCK MAYNARD ST ANN ARBOR,Details
H,Other,08/29/14. 11:26 PM.,900 BLOCK LINCOLN AVE ANN ARBOR,Details
I,Other,08/29/14. 11:57 PM.,800 BLOCK TAPPAN ST ANN ARBOR,Details
J,Other,08/29/14. 01:41 AM.,1300 BLOCK WASHTENAW AVE ANN ARBOR,Details
K,Burglary,08/29/14. 10:59 PM.,800 BLOCK TAPPAN ST ANN ARBOR,Details
L,Other,08/29/14. 11:55 PM.,CHURCH ST & HILL ST ANN ARBOR,Details
M,Other,08/29/14. 11:26 PM.,1100 BLOCK HILL ST ANN ARBOR,Details
N,Other,08/29/14. 11:57 PM.,900 BLOCK SYLVAN AVE ANN ARBOR,Details
O,Other,08/29/14. 02:16 AM.,1200 BLOCK S UNIVERSITY AVE ANN ARBOR,Details
P,Other,08/29/14. 11:56 PM.,1100 BLOCK HILL ST ANN ARBOR,Details
Q,Other,08/29/14. 11:21 PM.,ELM ST & S UNIVERSITY AVE ANN ARBOR,Details
R,Theft,08/29/14. 12:00 PM.,2400 BLOCK PACKARD ST ANN ARBOR,Details
S,Other,08/29/14. 10:01 PM.,WASHTENAW AVE & HILL ST ANN ARBOR,Details
T,Other,08/29/14. 10:41 PM.,900 BLOCK LINCOLN AVE ANN ARBOR,Details
U,Other,08/29/14. 10:43 PM.,900 BLOCK OXFORD RD ANN ARBOR,Details
V,Other,08/29/14. 10:55 PM.,E UNIVERSITY AVE & HILL ST ANN ARBOR,Details
W,Other,08/29/14. 12:40 AM.,400 BLOCK N INGALLS ST ANN ARBOR,Details
X,Theft,08/29/14. 06:00 AM.,1300 BLOCK HILL ST ANN ARBOR,Details
Y,Other,08/29/14. 12:15 AM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
Z,Other,08/29/14. 12:00 AM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/29/14. 12:14 AM.,WELLS ST & PROSPECT ST ANN ARBOR,Details
,Theft,08/29/14. 11:00 PM.,E UNIVERSITY AVE & HILL ST ANN ARBOR,Details
,Burglary,08/29/14. 05:39 PM.,1500 BLOCK MARIAN AVE ANN ARBOR,Details
,Arrest,08/29/14. 03:58 AM.,400 BLOCK S MAIN ST ANN ARBOR,Details
,Other,08/29/14. 01:28 AM.,800 BLOCK OXFORD RD ANN ARBOR,Details
,Theft,08/29/14. 09:16 PM.,3500 BLOCK PHEASANT RUN CIR ANN ARBOR,Details
,Theft,08/29/14. 12:24 AM.,300 BLOCK S STATE ST ANN ARBOR,Details
,Other,08/29/14. 01:12 AM.,800 BLOCK OXFORD RD ANN ARBOR,Details
,Theft,08/29/14. 02:37 AM.,800 BLOCK DUNCAN ST ANN ARBOR,Details
,Theft,08/29/14. 11:54 PM.,2400 BLOCK OF W STADIUM BLVD ANN ARBOR,Details
,Theft,08/29/14. 09:16 PM.,3500 BLOCK OF PHEASANT RUN CIR ANN ARBOR,Details
,Theft,08/29/14. 04:42 PM.,2300 BLOCK OF JACKSON AVE ANN ARBOR,Details
,Theft,08/29/14. 12:24 AM.,300 BLOCK OF S STATE ST ANN ARBOR,Details
,Theft,08/29/14. 11:00 PM.,E UNIVERSITY AVE AND HILL ST ANN ARBOR,Details
,Other,08/29/14. 11:55 PM.,CHURCH ST AND HILL ST ANN ARBOR,Details
,Other,08/29/14. 11:48 PM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/29/14. 12:00 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/29/14. 11:56 PM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/29/14. 11:26 PM.,900 BLOCK OF LINCOLN AVE ANN ARBOR,Details
,Other,08/29/14. 11:21 PM.,ELM ST AND S UNIVERSITY AVE ANN ARBOR,Details
,Other,08/29/14. 10:55 PM.,E UNIVERSITY AVE AND HILL ST ANN ARBOR,Details
,Other,08/29/14. 10:43 PM.,900 BLOCK OF OXFORD RD ANN ARBOR,Details
,Other,08/29/14. 01:09 AM.,300 BLOCK OF MAYNARD ST ANN ARBOR,Details
,Other,08/29/14. 12:40 AM.,400 BLOCK OF N INGALLS ST ANN ARBOR,Details
,Other,08/29/14. 12:15 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Theft,08/29/14. 12:00 PM.,2400 BLOCK OF PACKARD ST ANN ARBOR,Details
,Arrest,08/29/14. 03:58 AM.,400 BLOCK OF S MAIN ST ANN ARBOR,Details
,Other,08/29/14. 02:16 AM.,1200 BLOCK OF S UNIVERSITY AVE ANN ARBOR,Details
,Other,08/29/14. 12:14 AM.,WELLS ST AND PROSPECT ST ANN ARBOR,Details
,Other,08/29/14. 01:28 AM.,800 BLOCK OF OXFORD RD ANN ARBOR,Details
,Burglary,08/29/14. 10:59 PM.,800 BLOCK OF TAPPAN ST ANN ARBOR,Details
,Burglary,08/29/14. 05:39 PM.,1500 BLOCK OF MARIAN AVE ANN ARBOR,Details
,Burglary,08/29/14. 12:00 PM.,2800 BLOCK OF BEACON HILL ANN ARBOR,Details
,Other,08/29/14. 11:57 PM.,800 BLOCK OF TAPPAN ST ANN ARBOR,Details
,Other,08/29/14. 11:57 PM.,900 BLOCK OF SYLVAN AVE ANN ARBOR,Details
,Other,08/29/14. 11:26 PM.,1100 BLOCK OF HILL ST ANN ARBOR,Details
,Other,08/29/14. 10:41 PM.,900 BLOCK OF LINCOLN AVE ANN ARBOR,Details
,Other,08/29/14. 10:01 PM.,WASHTENAW AVE AND HILL ST ANN ARBOR,Details
,Other,08/29/14. 01:41 AM.,1300 BLOCK OF WASHTENAW AVE ANN ARBOR,Details
,Other,08/29/14. 01:12 AM.,800 BLOCK OF OXFORD RD ANN ARBOR,Details
,Theft,08/29/14. 06:00 AM.,1300 BLOCK OF HILL ST ANN ARBOR,Details
,Theft,08/29/14. 02:37 AM.,800 BLOCK OF DUNCAN ST ANN ARBOR,Details
A,Assault,08/28/14. 01:51 AM.,100 BLOCK W LIBERTY ST ANN ARBOR,Details
B,Theft,08/28/14. 10:00 AM.,400 BLOCK N FIRST ST ANN ARBOR,Details
C,Assault,08/28/14. 12:00 AM.,3600 BLOCK WASHTENAW AVE ANN ARBOR,Details
D,Theft,08/28/14. 12:01 AM.,800 BLOCK E KINGSLEY ST ANN ARBOR,Details
E,Other,08/28/14. 11:37 PM.,GREENWOOD AVE & E UNIVERSITY AVE ANN ARBOR,Details
F,Theft,08/28/14. 04:00 PM.,100 BLOCK E WILLIAM ST ANN ARBOR,Details
G,Vandalism,08/28/14. 12:00 AM.,2700 BLOCK ADRIENNE DR ANN ARBOR,Details
H,Assault,08/28/14. 06:21 PM.,PLATT RD & REDWOOD AVE ANN ARBOR,Details
I,Assault,08/28/14. 11:35 PM.,900 BLOCK BALDWIN AVE ANN ARBOR,Details
J,Theft,08/28/14. 03:00 AM.,200 BLOCK MULHOLLAND AVE ANN ARBOR,Details
K,Other,08/28/14. 11:45 PM.,800 BLOCK DEWEY AVE ANN ARBOR,Details
L,Other,08/28/14. 11:40 PM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
M,Other,08/28/14. 11:37 PM.,900 BLOCK GREENWOOD AVE ANN ARBOR,Details
N,Other,08/28/14. 11:24 PM.,OAKLAND AVE & TAPPAN ST ANN ARBOR,Details
O,Other,08/28/14. 10:04 PM.,600 BLOCK S STATE ST ANN ARBOR,Details
P,Other,08/28/14. 10:55 PM.,PACKARD ST & ARCH ST ANN ARBOR,Details
Q,Other,08/28/14. 11:58 PM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
R,Other,08/28/14. 11:15 PM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
S,Burglary,08/28/14. 03:20 AM.,700 BLOCK TAPPAN ST ANN ARBOR,Details
T,Other,08/28/14. 05:13 PM.,300 BLOCK E LIBERTY ST ANN ARBOR,Details
U,Assault,08/28/14. 09:36 PM.,2400 BLOCK E STADIUM BLVD ANN ARBOR,Details
V,Other,08/28/14. 05:16 PM.,1000 BLOCK S FOREST AVE ANN ARBOR,Details
W,Other,08/28/14. 01:08 AM.,E UNIVERSITY AVE & HILL ST ANN ARBOR,Details
X,Arrest,08/28/14. 01:08 AM.,E UNIVERSITY AVE & HILL ST ANN ARBOR,Details
Y,Other,08/28/14. 11:41 PM.,E UNIVERSITY AVE & GREENWOOD AVE ANN ARBOR,Details
Z,Other,08/28/14. 07:31 PM.,500 BLOCK WALNUT ST ANN ARBOR,Details
,Vandalism,08/28/14. 05:00 AM.,1000 BLOCK S FOREST ANN ARBOR,Details
,Other,08/28/14. 09:39 AM.,700 BLOCK HILL ST ANN ARBOR,Details
,Other,08/28/14. 08:03 PM.,2700 BLOCK TOWNER BLVD ANN ARBOR,Details
,Vandalism,08/28/14. 04:25 PM.,2000 BLOCK GREEN RD ANN ARBOR,Details
,Other,08/28/14. 05:47 PM.,900 BLOCK OAKLAND AVE ANN ARBOR,Details
,Other,08/28/14. 11:38 PM.,E UNIVERSITY AVE & GREENWOOD AVE ANN ARBOR,Details
,Theft,08/28/14. 05:00 AM.,3100 BLOCK PACKARD RD ANN ARBOR,Details
,Other,08/28/14. 05:04 PM.,1000 BLOCK S FOREST AVE ANN ARBOR,Details
,Burglary,08/28/14. 02:30 AM.,2500 BLOCK SANDALWOOD CIR ANN ARBOR,Details
,Arrest,08/28/14. 03:46 AM.,S STATE ST & PACKARD ST ANN ARBOR,Details
,Other,08/28/14. 12:46 AM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
,Vandalism,08/28/14. 02:43 PM.,SENECA AVE & OSWEGO ST ANN ARBOR,Details
,Vandalism,08/28/14. 01:51 AM.,1400 BLOCK CAMBRIDGE RD ANN ARBOR,Details
,Theft,08/28/14. 04:38 PM.,100 BLOCK ALLEN DR ANN ARBOR,Details
,Theft,08/28/14. 10:00 AM.,400 BLOCK OF N FIRST ST ANN ARBOR,Details
,Assault,08/28/14. 11:35 PM.,900 BLOCK OF BALDWIN AVE ANN ARBOR,Details
,Assault,08/28/14. 06:21 PM.,PLATT RD AND REDWOOD AVE ANN ARBOR,Details
,Assault,08/28/14. 01:51 AM.,100 BLOCK OF W LIBERTY ST ANN ARBOR,Details
,Theft,08/28/14. 05:00 AM.,3100 BLOCK OF PACKARD RD ANN ARBOR,Details
,Other,08/28/14. 11:58 PM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/28/14. 11:41 PM.,E UNIVERSITY AVE AND GREENWOOD AVE ANN ARBOR,Details
,Other,08/28/14. 11:40 PM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/28/14. 11:24 PM.,OAKLAND AVE AND TAPPAN ST ANN ARBOR,Details
,Other,08/28/14. 10:55 PM.,PACKARD ST AND ARCH ST ANN ARBOR,Details
,Other,08/28/14. 05:13 PM.,300 BLOCK OF E LIBERTY ST ANN ARBOR,Details
,Other,08/28/14. 11:37 PM.,GREENWOOD AVE AND E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/28/14. 01:08 AM.,E UNIVERSITY AVE AND HILL ST ANN ARBOR,Details
,Assault,08/28/14. 09:36 PM.,2400 BLOCK OF E STADIUM BLVD ANN ARBOR,Details
,Assault,08/28/14. 12:00 AM.,3600 BLOCK OF WASHTENAW AVE ANN ARBOR,Details
,Arrest,08/28/14. 03:46 AM.,S STATE ST AND PACKARD ST ANN ARBOR,Details
,Arrest,08/28/14. 01:08 AM.,E UNIVERSITY AVE AND HILL ST ANN ARBOR,Details
,Other,08/28/14. 11:37 PM.,900 BLOCK OF GREENWOOD AVE ANN ARBOR,Details
,Vandalism,08/28/14. 05:00 AM.,1000 BLOCK OF S FOREST ANN ARBOR,Details
,Vandalism,08/28/14. 01:51 AM.,1400 BLOCK OF CAMBRIDGE RD ANN ARBOR,Details
,Vandalism,08/28/14. 04:25 PM.,2000 BLOCK OF GREEN RD ANN ARBOR,Details
,Vandalism,08/28/14. 02:43 PM.,SENECA AVE AND OSWEGO ST ANN ARBOR,Details
,Vandalism,08/28/14. 12:00 AM.,2700 BLOCK OF ADRIENNE DR ANN ARBOR,Details
,Burglary,08/28/14. 03:20 AM.,700 BLOCK OF TAPPAN ST ANN ARBOR,Details
,Burglary,08/28/14. 02:30 AM.,2500 BLOCK OF SANDALWOOD CIR ANN ARBOR,Details
,Other,08/28/14. 11:45 PM.,800 BLOCK OF DEWEY AVE ANN ARBOR,Details
,Other,08/28/14. 11:15 PM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Other,08/28/14. 10:04 PM.,600 BLOCK OF S STATE ST ANN ARBOR,Details
,Other,08/28/14. 11:38 PM.,E UNIVERSITY AVE AND GREENWOOD AVE ANN ARBOR,Details
,Theft,08/28/14. 04:38 PM.,100 BLOCK OF ALLEN DR ANN ARBOR,Details
,Theft,08/28/14. 04:00 PM.,100 BLOCK OF E WILLIAM ST ANN ARBOR,Details
,Theft,08/28/14. 03:00 AM.,200 BLOCK OF MULHOLLAND AVE ANN ARBOR,Details
,Theft,08/28/14. 12:01 AM.,800 BLOCK OF E KINGSLEY ST ANN ARBOR,Details
A,Theft,08/27/14. 05:00 AM.,1400 BLOCK W LIBERTY ST ANN ARBOR,Details
B,Assault,08/27/14. 11:44 PM.,700 BLOCK SOULE ANN ARBOR,Details
C,Arrest,08/27/14. 06:30 PM.,500 BLOCK BRIARWOOD CIR ANN ARBOR,Details
D,Theft,08/27/14. 06:30 PM.,500 BLOCK BRIARWOOD CIR ANN ARBOR,Details
E,Theft,08/27/14. 03:22 PM.,3800 BLOCK PLATT RD ANN ARBOR,Details
F,Theft,08/27/14. 02:49 PM.,500 BLOCK BRIARWOOD CIR ANN ARBOR,Details
G,Assault,08/27/14. 11:00 AM.,1100 BLOCK MAIDEN LANE CT ANN ARBOR,Details
H,Arrest,08/27/14. 06:37 PM.,3500 BLOCK WASHTENAW AVE ANN ARBOR,Details
I,Theft,08/27/14. 07:08 PM.,300 BLOCK S STATE ST ANN ARBOR,Details
J,Vandalism,08/27/14. 08:07 AM.,3600 BLOCK PARTRIDGE PATH ANN ARBOR,Details
K,Burglary,08/27/14. 03:08 AM.,3700 BLOCK WASHTENAW ANN ARBOR,Details
L,Theft,08/27/14. 03:08 AM.,3700 BLOCK WASHTENAW ANN ARBOR,Details
M,Other,08/27/14. 06:12 PM.,3200 BLOCK FARMBROOK CT ANN ARBOR,Details
N,Theft,08/27/14. 12:00 PM.,100 BLOCK ADAMS AVE ANN ARBOR,Details
O,Assault,08/27/14. 11:18 AM.,3300 BLOCK COLUMBUS CT ANN ARBOR,Details
P,Other,08/27/14. 07:52 PM.,700 BLOCK MCKINLEY AVE ANN ARBOR,Details
Q,Other,08/27/14. 08:00 AM.,1600 BLOCK PONTIAC ST ANN ARBOR,Details
R,Other,08/27/14. 10:22 PM.,700 BLOCK OAKLAND AVE ANN ARBOR,Details
S,Theft,08/27/14. 12:00 AM.,800 BLOCK TAPPAN ANN ARBOR,Details
T,Other,08/27/14. 05:44 PM.,700 BLOCK MCKINLEY AVE ANN ARBOR,Details
U,Other,08/27/14. 03:55 PM.,1200 BLOCK WILLARD ST ANN ARBOR,Details
V,Vandalism,08/27/14. 06:45 AM.,800 BLOCK E UNIVERSITY AVE ANN ARBOR,Details
W,Theft,08/27/14. 01:29 AM.,1500 BLOCK BROOKFIELD DR ANN ARBOR,Details
X,Theft,08/27/14. 07:15 AM.,1900 BLOCK PACKARD ST ANN ARBOR,Details
Y,Other,08/27/14. 03:37 AM.,500 BLOCK BENJAMIN ST ANN ARBOR,Details
Z,Theft,08/27/14. 05:00 AM.,1400 BLOCK OF W LIBERTY ST ANN ARBOR,Details
,Theft,08/27/14. 03:08 AM.,3700 BLOCK OF WASHTENAW ANN ARBOR,Details
,Assault,08/27/14. 11:18 AM.,3300 BLOCK OF COLUMBUS CT ANN ARBOR,Details
,Theft,08/27/14. 06:30 PM.,500 BLOCK OF BRIARWOOD CIR ANN ARBOR,Details
,Theft,08/27/14. 02:49 PM.,500 BLOCK OF BRIARWOOD CIR ANN ARBOR,Details
,Theft,08/27/14. 01:29 AM.,1500 BLOCK OF BROOKFIELD DR ANN ARBOR,Details
,Assault,08/27/14. 11:00 AM.,1100 BLOCK OF MAIDEN LANE CT ANN ARBOR,Details
,Assault,08/27/14. 11:44 PM.,700 BLOCK OF SOULE ANN ARBOR,Details
,Theft,08/27/14. 03:22 PM.,3800 BLOCK OF PLATT RD ANN ARBOR,Details
,Arrest,08/27/14. 06:37 PM.,3500 BLOCK OF WASHTENAW AVE ANN ARBOR,Details
,Vandalism,08/27/14. 08:07 AM.,3600 BLOCK OF PARTRIDGE PATH ANN ARBOR,Details
,Vandalism,08/27/14. 06:45 AM.,800 BLOCK OF E UNIVERSITY AVE ANN ARBOR,Details
,Burglary,08/27/14. 03:08 AM.,3700 BLOCK OF WASHTENAW ANN ARBOR,Details
,Other,08/27/14. 06:12 PM.,3200 BLOCK OF FARMBROOK CT ANN ARBOR,Details
,Other,08/27/14. 10:22 PM.,700 BLOCK OF OAKLAND AVE ANN ARBOR,Details
,Arrest,08/27/14. 06:30 PM.,500 BLOCK OF BRIARWOOD CIR ANN ARBOR,Details
,Assault,08/27/14. 08:00 AM.,1600 BLOCK OF PONTIAC ST ANN ARBOR,Details
,Theft,08/27/14. 07:08 PM.,300 BLOCK OF S STATE ST ANN ARBOR,Details
,Theft,08/27/14. 07:15 AM.,1900 BLOCK OF PACKARD ST ANN ARBOR,Details
,Theft,08/27/14. 12:00 AM.,800 BLOCK OF TAPPAN ANN ARBOR,Details
,Theft,08/27/14. 12:00 PM.,100 BLOCK OF ADAMS AVE ANN ARBOR,Details
A,Theft,08/26/14. 06:00 AM.,2500 BLOCK SANDALWOOD CIR ANN ARBOR,Details
B,Other,08/26/14. 01:41 AM.,1100 BLOCK S UNIVERSITY AVE ANN ARBOR,Details
C,Assault,08/26/14. 01:41 AM.,1100 BLOCK S UNIVERSITY AVE ANN ARBOR,Details
